BADANIE;07:22:44;;;;
15;50;208;60;40.5405;10 6 7 9 14 19 13 3 15 1 12 16 11 17 2 5 8 4 0 18 10
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
63;50.3333;100.667;68.018;;
;;;;;
;;;;;
BADANIE;07:23:17;;;;
metoda:;nearest-neighbour;;;;
konfiguracja:;branches=3         , input_files=g/gr6.txt,g/gr7.txt,g/gr8.txt,g/gr9.txt,g/gr10.txt,g/gr11.txt,g/gr12.txt,g/gr13.txt,g/gr14.txt,g/gr15.txt,g/gr16.txt,g/gr17.txt,g/gr18.txt,g/gr19.txt,g/gr20.txt, iterations=15, max_exec_time_s=1800, search_type=1            , starting_node_bb=-1          # warto, starting_node_nn=-1          # warto, ;;;;
;;;;;
plik:;g/gr6.txt;;;;
wynik optymalny:;132;;;;
liczba wierzcholkow:;6;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;1110;132;0;0;2 3 4 5 0 1 2
2;78;132;0;0;2 3 4 5 0 1 2
3;54;172;40;30.303;5 4 3 2 1 0 5
4;54;132;0;0;1 2 3 4 5 0 1
5;56;172;40;30.303;4 3 2 1 0 5 4
6;55;132;0;0;3 4 5 0 1 2 3
7;48;172;40;30.303;4 3 2 1 0 5 4
8;49;172;40;30.303;5 4 3 2 1 0 5
9;55;132;0;0;3 4 5 0 1 2 3
10;48;132;0;0;2 3 4 5 0 1 2
11;46;132;0;0;1 2 3 4 5 0 1
12;134;172;40;30.303;4 3 2 1 0 5 4
13;48;132;0;0;0 1 2 3 4 5 0
14;42;132;0;0;0 1 2 3 4 5 0
15;47;132;0;0;1 2 3 4 5 0 1
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
128;13.3333;26.6667;20.202;;
;;;;;
;;;;;
plik:;g/gr7.txt;;;;
wynik optymalny:;146;;;;
liczba wierzcholkow:;7;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;49;179;33;22.6027;2 0 1 5 6 4 3 2
2;47;149;3;2.05479;3 0 1 2 5 6 4 3
3;62;180;34;23.2877;5 2 0 1 4 3 6 5
4;47;179;33;22.6027;2 0 1 5 6 4 3 2
5;36;158;12;8.21918;4 5 2 0 1 3 6 4
6;52;180;34;23.2877;5 2 0 1 4 3 6 5
7;35;180;34;23.2877;5 2 0 1 4 3 6 5
8;36;180;34;23.2877;5 2 0 1 4 3 6 5
9;48;179;33;22.6027;2 0 1 5 6 4 3 2
10;46;149;3;2.05479;3 0 1 2 5 6 4 3
11;46;146;0;0;6 1 2 0 4 5 3 6
12;36;179;33;22.6027;2 0 1 5 6 4 3 2
13;49;146;0;0;6 1 2 0 4 5 3 6
14;46;146;0;0;6 1 2 0 4 5 3 6
15;44;158;12;8.21918;4 5 2 0 1 3 6 4
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
45;19.8667;39.7333;27.2146;;
;;;;;
;;;;;
plik:;g/gr8.txt;;;;
wynik optymalny:;162;;;;
liczba wierzcholkow:;8;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;46;162;0;0;3 0 1 2 7 6 4 5 3
2;45;171;9;5.55556;6 7 1 2 0 4 5 3 6
3;49;202;40;24.6914;4 5 7 6 1 2 0 3 4
4;50;162;0;0;3 0 1 2 7 6 4 5 3
5;50;172;10;6.17284;5 7 6 1 2 0 4 3 5
6;49;202;40;24.6914;4 5 7 6 1 2 0 3 4
7;50;172;10;6.17284;5 7 6 1 2 0 4 3 5
8;46;168;6;3.7037;1 2 0 7 6 4 5 3 1
9;49;168;6;3.7037;1 2 0 7 6 4 5 3 1
10;51;202;40;24.6914;4 5 7 6 1 2 0 3 4
11;46;202;40;24.6914;4 5 7 6 1 2 0 3 4
12;49;172;10;6.17284;5 7 6 1 2 0 4 3 5
13;116;168;6;3.7037;1 2 0 7 6 4 5 3 1
14;43;172;10;6.17284;5 7 6 1 2 0 4 3 5
15;51;171;9;5.55556;6 7 1 2 0 4 5 3 6
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
52;15.7333;31.4667;19.4239;;
;;;;;
;;;;;
plik:;g/gr9.txt;;;;
wynik optymalny:;193;;;;
liczba wierzcholkow:;9;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;51;200;7;3.62694;0 1 2 7 6 4 5 3 8 0
2;49;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
3;49;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
4;50;197;4;2.07254;2 0 1 5 7 6 4 3 8 2
5;35;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
6;37;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
7;48;195;2;1.03627;5 7 6 1 2 0 4 3 8 5
8;36;233;40;20.7254;6 7 8 2 0 1 5 3 4 6
9;33;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
10;34;197;4;2.07254;8 2 0 1 5 7 6 4 3 8
11;71;233;40;20.7254;6 7 8 2 0 1 5 3 4 6
12;52;211;18;9.32642;3 0 1 2 7 6 4 5 8 3
13;38;206;13;6.73575;1 2 0 7 6 4 5 3 8 1
14;36;197;4;2.07254;2 0 1 5 7 6 4 3 8 2
15;38;233;40;20.7254;6 7 8 2 0 1 5 3 4 6
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
43;17.4667;34.9333;18.1002;;
;;;;;
;;;;;
plik:;g/gr10.txt;;;;
wynik optymalny:;209;;;;
liczba wierzcholkow:;10;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;37;231;22;10.5263;3 0 1 2 7 6 4 5 8 9 3
2;37;225;16;7.6555;5 7 6 1 2 0 4 3 9 8 5
3;37;230;21;10.0478;0 1 2 7 6 4 5 3 9 8 0
4;39;231;22;10.5263;3 0 1 2 7 6 4 5 8 9 3
5;38;225;16;7.6555;5 7 6 1 2 0 4 3 9 8 5
6;35;246;37;17.7033;7 6 1 2 0 4 5 3 9 8 7
7;33;225;16;7.6555;5 7 6 1 2 0 4 3 9 8 5
8;34;227;18;8.61244;2 0 1 5 7 6 4 3 9 8 2
9;37;257;48;22.9665;4 5 7 6 1 2 0 8 9 3 4
10;37;246;37;17.7033;7 6 1 2 0 4 5 3 9 8 7
11;37;236;27;12.9187;1 2 0 7 6 4 5 3 9 8 1
12;36;230;21;10.0478;0 1 2 7 6 4 5 3 9 8 0
13;37;225;16;7.6555;5 7 6 1 2 0 4 3 9 8 5
14;37;239;30;14.3541;9 4 5 7 6 1 2 0 8 3 9
15;36;227;18;8.61244;8 2 0 1 5 7 6 4 3 9 8
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
36;24.3333;48.6667;23.2855;;
;;;;;
;;;;;
plik:;g/gr11.txt;;;;
wynik optymalny:;115;;;;
liczba wierzcholkow:;11;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;41;139;24;20.8696;8 5 4 2 10 3 0 7 1 9 6 8
2;41;148;33;28.6957;4 2 10 3 0 7 1 9 6 5 8 4
3;54;148;33;28.6957;4 2 10 3 0 7 1 9 6 5 8 4
4;53;136;21;18.2609;10 3 0 7 1 9 4 2 6 5 8 10
5;39;135;20;17.3913;6 5 4 2 10 3 0 7 1 9 8 6
6;40;139;24;20.8696;5 4 2 10 3 0 7 1 9 6 8 5
7;37;149;34;29.5652;3 0 7 1 9 4 2 10 6 5 8 3
8;36;129;14;12.1739;9 4 2 10 3 0 7 1 5 8 6 9
9;35;148;33;28.6957;4 2 10 3 0 7 1 9 6 5 8 4
10;53;129;14;12.1739;9 4 2 10 3 0 7 1 5 8 6 9
11;40;139;24;20.8696;8 5 4 2 10 3 0 7 1 9 6 8
12;38;135;20;17.3913;6 5 4 2 10 3 0 7 1 9 8 6
13;36;178;63;54.7826;7 1 9 4 2 10 3 0 8 5 6 7
14;56;136;21;18.2609;10 3 0 7 1 9 4 2 6 5 8 10
15;40;135;20;17.3913;6 5 4 2 10 3 0 7 1 9 8 6
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
42;26.5333;53.0667;46.1449;;
;;;;;
;;;;;
plik:;g/gr12.txt;;;;
wynik optymalny:;244;;;;
liczba wierzcholkow:;12;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;53;293;49;20.082;7 6 1 2 0 4 5 10 8 9 3 11 7
2;74;256;12;4.91803;5 10 0 1 2 7 6 4 3 9 11 8 5
3;57;308;64;26.2295;0 1 2 7 6 4 5 10 8 9 3 11 0
4;56;256;12;4.91803;5 10 0 1 2 7 6 4 3 9 11 8 5
5;40;256;12;4.91803;5 10 0 1 2 7 6 4 3 9 11 8 5
6;42;275;31;12.7049;8 2 0 1 5 10 4 3 6 7 11 9 8
7;40;275;31;12.7049;8 2 0 1 5 10 4 3 6 7 11 9 8
8;40;306;62;25.4098;1 2 0 7 6 4 5 10 8 9 3 11 1
9;33;275;31;12.7049;8 2 0 1 5 10 4 3 6 7 11 9 8
10;32;277;33;13.5246;3 0 1 2 7 6 4 5 10 8 9 11 3
11;48;275;31;12.7049;8 2 0 1 5 10 4 3 6 7 11 9 8
12;56;293;49;20.082;7 6 1 2 0 4 5 10 8 9 3 11 7
13;41;308;64;26.2295;0 1 2 7 6 4 5 10 8 9 3 11 0
14;39;293;49;20.082;7 6 1 2 0 4 5 10 8 9 3 11 7
15;35;293;49;20.082;2 0 1 5 10 8 6 7 11 4 3 9 2
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
45;38.6;77.2;31.6393;;
;;;;;
;;;;;
plik:;g/gr13.txt;;;;
wynik optymalny:;266;;;;
liczba wierzcholkow:;13;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;40;303;37;13.9098;12 7 6 1 2 0 4 5 10 8 9 3 11 12
2;40;300;34;12.782;6 7 11 12 10 0 1 2 5 3 9 4 8 6
3;39;292;26;9.77444;9 4 5 10 0 1 2 7 6 11 12 3 8 9
4;53;303;37;13.9098;12 7 6 1 2 0 4 5 10 8 9 3 11 12
5;41;309;43;16.1654;2 0 1 12 7 6 4 5 10 8 9 3 11 2
6;33;318;52;19.5489;10 0 1 2 7 6 4 5 3 9 11 12 8 10
7;49;309;43;16.1654;2 0 1 12 7 6 4 5 10 8 9 3 11 2
8;39;318;52;19.5489;10 0 1 2 7 6 4 5 3 9 11 12 8 10
9;34;307;41;15.4135;4 5 10 0 1 2 7 6 11 12 3 9 8 4
10;34;303;37;13.9098;11 12 7 6 1 2 0 4 5 10 8 9 3 11
11;39;300;34;12.782;6 7 11 12 10 0 1 2 5 3 9 4 8 6
12;33;300;34;12.782;6 7 11 12 10 0 1 2 5 3 9 4 8 6
13;40;292;26;9.77444;8 2 0 1 12 7 6 4 5 10 11 9 3 8
14;34;292;26;9.77444;8 2 0 1 12 7 6 4 5 10 11 9 3 8
15;34;303;37;13.9098;7 6 1 2 0 12 10 8 5 3 9 4 11 7
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
38;37.2667;74.5333;28.0201;;
;;;;;
;;;;;
plik:;g/gr14.txt;;;;
wynik optymalny:;279;;;;
liczba wierzcholkow:;14;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;45;319;40;14.3369;10 0 1 2 7 6 13 11 12 3 9 4 5 8 10
2;42;306;27;9.67742;7 6 1 2 0 12 10 13 11 8 5 3 9 4 7
3;41;298;19;6.81004;5 10 0 1 2 7 6 13 11 12 3 9 4 8 5
4;41;301;22;7.8853;0 1 2 7 6 13 11 12 10 8 5 3 9 4 0
5;35;308;29;10.3943;2 0 1 12 7 6 13 11 8 5 10 4 3 9 2
6;35;316;37;13.2616;1 2 0 7 6 13 11 12 10 8 5 3 9 4 1
7;38;308;29;10.3943;2 0 1 12 7 6 13 11 8 5 10 4 3 9 2
8;35;324;45;16.129;11 12 7 6 1 2 0 4 5 10 13 3 9 8 11
9;34;316;37;13.2616;1 2 0 7 6 13 11 12 10 8 5 3 9 4 1
10;34;303;24;8.60215;9 4 5 10 0 1 2 7 6 13 11 12 3 8 9
11;34;306;27;9.67742;7 6 1 2 0 12 10 13 11 8 5 3 9 4 7
12;34;303;24;8.60215;9 4 5 10 0 1 2 7 6 13 11 12 3 8 9
13;34;307;28;10.0358;13 11 12 7 6 1 2 0 4 5 10 8 9 3 13
14;34;298;19;6.81004;5 10 0 1 2 7 6 13 11 12 3 9 4 8 5
15;34;307;28;10.0358;12 7 6 1 2 0 4 5 10 13 11 8 9 3 12
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
36;29;58;20.7885;;
;;;;;
;;;;;
plik:;g/gr15.txt;;;;
wynik optymalny:;303;;;;
liczba wierzcholkow:;15;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;43;341;38;12.5413;14 7 6 1 2 0 12 10 13 11 8 5 3 9 4 14
2;61;353;50;16.5017;8 2 0 1 12 7 6 13 11 10 4 5 3 9 14 8
3;61;343;40;13.2013;12 7 6 1 2 0 4 5 10 13 11 8 14 3 9 12
4;59;353;50;16.5017;8 2 0 1 12 7 6 13 11 10 4 5 3 9 14 8
5;45;341;38;12.5413;7 6 1 2 0 12 10 13 11 8 5 3 9 4 14 7
6;64;353;50;16.5017;8 2 0 1 12 7 6 13 11 10 4 5 3 9 14 8
7;44;317;14;4.62046;13 11 12 7 6 1 2 0 4 5 10 8 14 3 9 13
8;42;315;12;3.9604;5 10 0 1 2 14 7 6 13 11 12 3 9 4 8 5
9;43;335;32;10.5611;4 5 10 0 1 2 14 7 6 13 11 12 3 9 8 4
10;44;318;15;4.9505;3 0 1 2 14 7 6 13 11 12 10 8 5 9 4 3
11;59;349;46;15.1815;6 7 11 12 10 0 1 2 14 13 5 3 9 4 8 6
12;43;335;32;10.5611;4 5 10 0 1 2 14 7 6 13 11 12 3 9 8 4
13;42;353;50;16.5017;8 2 0 1 12 7 6 13 11 10 4 5 3 9 14 8
14;45;318;15;4.9505;0 1 2 14 7 6 13 11 12 10 8 5 3 9 4 0
15;45;317;14;4.62046;13 11 12 7 6 1 2 0 4 5 10 8 14 3 9 13
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
49;33.0667;66.1333;21.8262;;
;;;;;
;;;;;
plik:;g/gr16.txt;;;;
wynik optymalny:;328;;;;
liczba wierzcholkow:;16;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;64;356;28;8.53659;0 1 2 14 7 6 13 11 12 10 8 5 3 9 4 15 0
2;71;354;26;7.92683;13 11 12 7 6 1 2 0 4 5 10 8 14 3 9 15 13
3;65;356;28;8.53659;14 7 6 1 2 0 12 10 13 11 15 9 4 5 3 8 14
4;64;356;28;8.53659;14 7 6 1 2 0 12 10 13 11 15 9 4 5 3 8 14
5;46;359;31;9.45122;12 7 6 1 2 0 4 5 10 13 11 15 9 3 8 14 12
6;43;356;28;8.53659;7 6 1 2 0 12 10 13 11 15 9 4 5 3 8 14 7
7;66;357;29;8.84146;4 5 10 0 1 2 14 7 6 13 11 12 15 9 3 8 4
8;47;356;28;8.53659;0 1 2 14 7 6 13 11 12 10 8 5 3 9 4 15 0
9;46;359;31;9.45122;12 7 6 1 2 0 4 5 10 13 11 15 9 3 8 14 12
10;42;335;7;2.13415;5 10 0 1 2 14 7 6 13 11 12 15 9 4 3 8 5
11;111;380;52;15.8537;11 12 7 6 1 2 0 4 5 10 13 15 9 3 8 14 11
12;40;335;7;2.13415;5 10 0 1 2 14 7 6 13 11 12 15 9 4 3 8 5
13;41;354;26;7.92683;13 11 12 7 6 1 2 0 4 5 10 8 14 3 9 15 13
14;40;354;26;7.92683;13 11 12 7 6 1 2 0 4 5 10 8 14 3 9 15 13
15;47;335;7;2.13415;5 10 0 1 2 14 7 6 13 11 12 15 9 4 3 8 5
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
55;25.4667;50.9333;15.5285;;
;;;;;
;;;;;
plik:;g/gr17.txt;;;;
wynik optymalny:;344;;;;
liczba wierzcholkow:;17;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;65;377;33;9.59302;9 4 5 10 16 0 1 2 14 7 6 13 11 12 15 3 8 9
2;68;374;30;8.72093;15 12 7 6 1 2 0 4 5 10 16 9 13 11 8 14 3 15
3;47;376;32;9.30233;7 6 1 2 0 12 10 16 4 5 13 11 15 9 3 8 14 7
4;58;392;48;13.9535;4 5 10 16 9 13 11 12 7 6 1 2 0 14 3 8 15 4
5;44;376;32;9.30233;14 7 6 1 2 0 12 10 16 4 5 13 11 15 9 3 8 14
6;44;377;33;9.59302;12 7 6 1 2 0 4 5 10 16 9 13 11 15 14 3 8 12
7;39;364;20;5.81395;16 4 5 10 0 1 2 14 7 6 13 11 12 15 9 3 8 16
8;43;382;38;11.0465;0 1 2 14 7 6 13 11 12 10 16 4 5 3 9 15 8 0
9;40;376;32;9.30233;7 6 1 2 0 12 10 16 4 5 13 11 15 9 3 8 14 7
10;44;376;32;9.30233;7 6 1 2 0 12 10 16 4 5 13 11 15 9 3 8 14 7
11;39;380;36;10.4651;13 11 12 7 6 1 2 0 4 5 10 16 9 3 8 14 15 13
12;39;369;25;7.26744;3 0 1 2 14 7 6 13 11 12 10 16 4 5 8 15 9 3
13;39;377;33;9.59302;6 7 16 4 5 10 0 1 2 14 13 11 12 15 9 3 8 6
14;39;392;48;13.9535;4 5 10 16 9 13 11 12 7 6 1 2 0 14 3 8 15 4
15;45;376;32;9.30233;14 7 6 1 2 0 12 10 16 4 5 13 11 15 9 3 8 14
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
46;33.6;67.2;19.5349;;
;;;;;
;;;;;
plik:;g/gr18.txt;;;;
wynik optymalny:;141;;;;
liczba wierzcholkow:;18;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;95;192;51;36.1702;12 16 11 7 9 10 6 2 5 8 4 1 14 13 3 15 17 0 12
2;47;197;56;39.7163;6 7 9 10 17 12 16 11 5 8 4 2 14 13 3 15 1 0 6
3;47;198;57;40.4255;17 12 16 11 7 9 10 6 2 5 8 4 1 14 13 3 15 0 17
4;143;175;34;24.1135;14 9 10 6 7 17 12 16 11 5 8 4 2 0 13 3 15 1 14
5;41;198;57;40.4255;17 12 16 11 7 9 10 6 2 5 8 4 1 14 13 3 15 0 17
6;46;238;97;68.7943;2 5 9 10 6 7 17 12 16 11 15 1 8 4 0 13 3 14 2
7;83;177;36;25.5319;13 3 15 1 12 16 11 7 9 10 6 2 5 8 4 17 14 0 13
8;41;238;97;68.7943;2 5 9 10 6 7 17 12 16 11 15 1 8 4 0 13 3 14 2
9;121;175;34;24.1135;14 9 10 6 7 17 12 16 11 5 8 4 2 0 13 3 15 1 14
10;74;182;41;29.078;9 10 6 7 17 12 16 11 5 8 4 2 14 13 3 15 1 0 9
11;79;182;41;29.078;9 10 6 7 17 12 16 11 5 8 4 2 14 13 3 15 1 0 9
12;62;206;65;46.0993;0 7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 14 0
13;49;266;125;88.6525;7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 0 14 7
14;49;198;57;40.4255;17 12 16 11 7 9 10 6 2 5 8 4 1 14 13 3 15 0 17
15;47;182;41;29.078;9 10 6 7 17 12 16 11 5 8 4 2 14 13 3 15 1 0 9
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
68;59.2667;118.533;84.0662;;
;;;;;
;;;;;
plik:;g/gr19.txt;;;;
wynik optymalny:;147;;;;
liczba wierzcholkow:;19;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;68;218;71;48.2993;18 0 7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 14 18
2;98;250;103;70.068;15 1 12 16 11 7 9 10 6 2 5 8 4 17 3 13 18 0 14 15
3;85;156;9;6.12245;10 6 7 9 14 4 2 5 8 17 12 16 11 18 0 13 3 15 1 10
4;81;175;28;19.0476;8 4 2 5 9 10 6 7 17 12 16 11 18 0 15 1 14 13 3 8
5;87;175;28;19.0476;8 4 2 5 9 10 6 7 17 12 16 11 18 0 15 1 14 13 3 8
6;79;175;28;19.0476;8 4 2 5 9 10 6 7 17 12 16 11 18 0 15 1 14 13 3 8
7;167;205;58;39.4558;11 17 12 16 0 7 9 10 6 2 5 8 4 1 14 13 3 15 18 11
8;48;254;107;72.7891;7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 18 0 14 7
9;44;254;107;72.7891;7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 18 0 14 7
10;133;204;57;38.7755;2 5 9 10 6 7 17 12 16 11 18 0 13 3 15 1 8 4 14 2
11;50;254;107;72.7891;7 9 10 6 2 5 8 4 1 12 16 11 17 3 15 13 18 0 14 7
12;147;187;40;27.2109;13 3 15 1 12 16 11 7 9 10 6 2 5 8 4 17 14 0 18 13
13;94;250;103;70.068;15 1 12 16 11 7 9 10 6 2 5 8 4 17 3 13 18 0 14 15
14;85;187;40;27.2109;13 3 15 1 12 16 11 7 9 10 6 2 5 8 4 17 14 0 18 13
15;89;153;6;4.08163;4 2 5 9 10 6 7 17 12 16 11 18 0 13 3 15 1 8 14 4
sredni czas [us];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
90;59.4667;118.933;80.907;;
;;;;;
;;;;;
plik:;g/gr20.txt;;;;
wynik optymalny:;148;;;;
liczba wierzcholkow:;20;;;;
iteracja;czas [us];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;104;210;62;41.8919;1 12 16 11 7 9 10 6 2 5 8 4 19 13 3 15 17 14 0 18 1
2;73;208;60;40.5405;10 6 7 9 14 19 13 3 15 1 12 16 11 17 2 5 8 4 0 18 10
3;53;175;27;18.2432;17 12 16 11 7 9 10 6 2 5 8 4 19 13 3 15 1 14 0 18 17
4;174;216;68;45.9459;8 4 19 13 3 15 1 12 16 11 7 9 10 6 2 5 18 0 17 14 8
5;105;206;58;39.1892;11 17 12 16 0 7 9 10 6 2 5 8 4 19 13 3 15 1 14 18 11
6;129;187;39;26.3514;9 10 6 7 17 12 16 11 18 0 19 13 3 15 1 8 4 2 5 14 9
7;98;209;61;41.2162;3 15 1 12 16 11 7 9 10 6 2 5 8 4 19 13 18 0 17 14 3
8;89;209;61;41.2162;3 15 1 12 16 11 7 9 10 6 2 5 8 4 19 13 18 0 17 14 3
9;51;208;60;40.5405;10 6 7 9 14 19 13 3 15 1 12 16 11 17 2 5 8 4 0 18 10
10;137;225;77;52.027;6 7 9 10 17 12 16 11 18 0 19 13 3 15 1 8 4 2 5 14 6
11;99;226;78;52.7027;15 1 12 16 11 7 9 10 6 2 5 8 4 19 13 3 0 18 17 14 15
12;136;187;39;26.3514;9 10 6 7 17 12 16 11 18 0 19 13 3 15 1 8 4 2 5 14 9
